	FRAMES	TIME	FP1	FP1	FP1	FP2	FP2	FP2	FP3	FP3	FP3	FP1	FP1	FP1	FP2	FP2	FP2	FP3	FP3	FP3	FP1	FP2	FP3
	FRAME_NUMBERS	FRAME_NUMBERS	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	COFP	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	X	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	Z	Z	Z
562	562.00000	1.55833	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
563	563.00000	1.56111	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
564	564.00000	1.56389	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
565	565.00000	1.56667	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
566	566.00000	1.56944	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
567	567.00000	1.57222	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
568	568.00000	1.57500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
569	569.00000	1.57778	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
570	570.00000	1.58056	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
571	571.00000	1.58333	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
572	572.00000	1.58611	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
573	573.00000	1.58889	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
574	574.00000	1.59167	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
575	575.00000	1.59444	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
576	576.00000	1.59722	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
577	577.00000	1.60000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
578	578.00000	1.60278	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
579	579.00000	1.60556	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
580	580.00000	1.60833	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
581	581.00000	1.61111	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
582	582.00000	1.61389	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
583	583.00000	1.61667	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
584	584.00000	1.61944	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
585	585.00000	1.62222	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
586			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
587			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
588			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
589			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
590			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
591			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
592			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
593			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
594			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
595			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
596			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
597			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
598			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
599			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
600			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
601			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
602			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
603			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
604			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
605			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
606			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
607			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
608			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
609			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
610			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
611			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
612			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
613			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
614			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
615			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
616			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
617			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
618			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
619			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
620			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
621			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
622			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
623			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
624			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
625			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
626			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
627			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
628			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
629			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
630			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
631			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
632			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
633			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
634			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
635			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
636			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
637			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
638			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
639			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
640			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
641			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
642			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
643			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
644			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
645			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
646			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
647			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
648			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
649			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
650			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
651			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
652			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
653			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
654			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
655			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
656			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
657			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
658			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
659			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
660			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
661			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
662			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
663			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
664			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
665			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
666			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
667			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
668			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
669			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
670			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
671			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
672			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
673			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
674			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
675			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
676			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
677			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
678			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
679			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
680			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
681			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
682			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
683			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
684			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
685			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
686			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
687			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
688			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
689			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
690			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
691			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
692			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
693			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
694			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
695			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
696			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
697			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
698			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
699			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
700			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
701			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
702			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
703			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
704			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
705			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
706			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
707			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
708			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
709			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
710			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
711			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
712			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
713			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
714			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
715			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
716			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
717			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
718			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
719			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
720			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
721			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
722			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
723			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
724			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
725			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
726			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
727			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
728			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
729			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
730			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
731			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
732			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
733			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
734			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
735			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
736			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
737			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
738			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
739			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
740			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
741			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
742			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
743			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
744			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
745			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
746			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
747			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
748			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
749			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000										0.00000	0.00000	0.00000
